! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 13 June 2022 10:47:03
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9923A
! SERIAL US49470133
! FIRMWARE_VERSION A.08.19
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0872075458
! CORRECTION1 Rdy
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT Degrees
BEGIN
300000000,-135.659327017898
306000000,165.184298945436
312000000,120.844718343057
318000000,77.2509235909748
324000000,153.597598309556
330000000,82.5197944290948
336000000,37.5669230593585
342000000,-18.2552005998493
348000000,-74.167474244488
354000000,-134.67278082744
360000000,166.001296604823
366000000,101.941291875164
372000000,43.0180499373033
378000000,-15.5555823424433
384000000,-163.991388749255
390000000,136.368414382263
396000000,32.7072098501565
402000000,-96.4825201775994
408000000,163.314479888163
414000000,77.7281560499023
420000000,-0.702661381652657
426000000,-74.4969315644167
432000000,-145.12545464711
438000000,146.48942037932
444000000,79.8773286518005
450000000,14.7267508737154
456000000,-49.1651376039745
462000000,-112.037901569841
468000000,-174.188473367936
474000000,124.34908901836
480000000,63.2487119561801
486000000,2.58560143447077
492000000,-57.7486186623315
498000000,-117.789566400147
504000000,-177.424243215222
510000000,123.4234761797
516000000,64.7442069098752
522000000,6.46694793431143
528000000,-51.5385705542988
534000000,-109.227689451358
540000000,-166.458715573833
546000000,136.427737289959
552000000,79.7138396088779
558000000,23.0145897479628
564000000,-33.4996348798411
570000000,-90.012697488086
576000000,-146.517785974036
582000000,156.919787280408
588000000,100.277753235334
594000000,43.5392152390468
600000000,-13.3796875071921
606000000,-70.3050529740189
612000000,-127.139097017419
618000000,176.013266871782
624000000,119.175301283396
630000000,62.5280035703156
636000000,5.87463078287028
642000000,-50.6693374257286
648000000,-107.21456210482
654000000,-163.784046491578
660000000,139.677436761869
666000000,82.9499027184306
672000000,25.9428183666298
678000000,-31.1201419368495
684000000,-88.4996264718406
690000000,-146.176988500953
696000000,155.791908684301
702000000,97.5278974334048
708000000,39.0749821944051
714000000,-19.5490467116816
720000000,-78.3069132382152
726000000,-137.303532489699
732000000,163.448535051503
738000000,103.642472882557
744000000,43.200384501723
750000000,-18.0459281718367
756000000,-80.5897133022516
762000000,-144.965110503205
768000000,148.540527433573
774000000,79.5597030723526
780000000,7.18988955611934
786000000,-69.9546298686134
792000000,-155.155617810307
798000000,112.049016581991
804000000,27.9431761522138
810000000,-45.3152946165513
816000000,-103.569511618596
822000000,-111.298606503736
828000000,-111.487433431676
834000000,-155.294678635658
840000000,149.154816010103
846000000,93.9967381324312
852000000,38.0316743324608
858000000,-17.9980727122918
864000000,-72.5944124458469
870000000,-127.631176910864
876000000,177.167511403701
882000000,123.822311812204
888000000,70.0872366308548
894000000,17.0556968509488
900000000,-35.4667160359088
906000000,-88.9978818866024
912000000,-141.330405705955
918000000,166.115847751375
924000000,112.735130849925
930000000,62.0972327426528
936000000,9.7089255185977
942000000,-42.3607612022724
948000000,-94.6169664430729
954000000,-146.642872561998
960000000,161.648126605937
966000000,110.057959808446
972000000,58.8541986505244
978000000,7.26905363422032
984000000,-43.296970225952
990000000,-93.9753613958429
996000000,-144.932401012066
1002000000,164.453155111639
1008000000,113.493792922136
1014000000,63.4027672995475
1020000000,12.1999590760733
1026000000,-38.1504220542465
1032000000,-88.279539090678
1038000000,-139.588779631217
1044000000,169.97110726951
1050000000,119.622084650877
1056000000,69.811309093977
1062000000,19.0776197596795
1068000000,-31.217560754161
1074000000,-79.9448458369636
1080000000,-131.065191924849
1086000000,179.112585934051
1092000000,130.404786155103
1098000000,80.6646852635949
1104000000,31.446290851114
1110000000,-18.6511332880236
1116000000,-68.4615270554463
1122000000,-118.100259201949
1128000000,-167.77268871169
1134000000,142.869925341487
1140000000,92.0111754373938
1146000000,42.0601914470422
1152000000,-7.84338277012753
1158000000,-57.1061728209689
1164000000,-106.70196842707
1170000000,-156.613380793309
1176000000,155.685311136937
1182000000,106.901452535355
1188000000,57.5993244303481
1194000000,7.63317559163739
1200000000,-41.2798045749271
1206000000,-90.5615296389871
1212000000,-139.284056748666
1218000000,171.118203273357
1224000000,121.952754844724
1230000000,72.268096427089
1236000000,22.1234284456705
1242000000,-27.3940211857258
1248000000,-77.5846333889352
1254000000,-126.401605012384
1260000000,-174.652634404354
1266000000,135.849578564024
1272000000,87.7142964488277
1278000000,37.6772823499102
1284000000,-10.1386942035182
1290000000,-60.6327723803583
1296000000,-107.093476214935
1302000000,-157.601408455871
1308000000,152.997386744444
1314000000,102.621104399683
1320000000,54.3461505582862
1326000000,5.49246556668792
1332000000,-44.6004866108568
1338000000,-92.5293891548928
1344000000,-141.69226787602
1350000000,169.44377750021
1356000000,119.189992400836
1362000000,68.9265015395388
1368000000,19.952867830338
1374000000,-29.7108803074898
1380000000,-79.9359614049415
1386000000,-129.513955954697
1392000000,-176.836527026112
1398000000,132.749121928341
1404000000,82.3336332136256
1410000000,34.0646920137047
1416000000,-15.9522137805184
1422000000,-63.7311496878808
1428000000,-110.909744163229
1434000000,-160.884556371454
1440000000,150.038743725623
1446000000,100.855377904759
1452000000,53.5828426661208
1458000000,4.46947218292957
1464000000,-45.2011226393846
1470000000,-96.208364768608
1476000000,-144.415924524785
1482000000,162.646493220692
1488000000,113.247566524059
1494000000,61.9601260770144
1500000000,12.325657397397
END
